1329264000000,A,13,40365293
1316044800000,A,11,40365293
1400716800000,A,10,40365348
1381363200000,A,9,40365348
1363737600000,A,13,40365348
1337212800000,B,20,40365348
1417651200000,A,11,40365355
1392768000000,A,10,40365355
1373328000000,A,9,40365355
1338940800000,A,10,40365355
1324252800000,A,12,40365355
1421280000000,A,7,40365361
1404691200000,A,9,40365361
1389657600000,A,13,40365361
1374192000000,C,29,40365361
1360022400000,A,12,40365361
1396224000000,A,13,40365387
1381190400000,A,12,40365387
1364515200000,A,12,40365387
1346803200000,A,7,40365387
1330905600000,A,12,40365387
1405296000000,B,14,40365414
1385942400000,A,12,40365414
1365379200000,B,22,40365414
1347840000000,A,12,40365414
1333411200000,A,12,40365414
1416009600000,B,20,40365423
1398384000000,A,10,40365423
1395964800000,P,15,40365423
1376870400000,B,23,40365423
1361318400000,A,3,40365423
1345593600000,B,23,40365423
1327881600000,C,48,40365423
1416441600000,A,5,40365454
1389571200000,B,14,40365454
1366848000000,A,10,40365454
1349740800000,A,4,40365454
1335916800000,B,22,40365454
1406246400000,A,12,40365472
1395878400000,A,13,40365472
1358121600000,A,9,40365472
1325116800000,A,10,40365472
1312329600000,A,13,40365472
1416355200000,A,5,40365473
1399593600000,B,19,40365473
1371081600000,A,11,40365473
1350432000000,A,13,40365473
1397520000000,A,9,40365499
1384387200000,A,4,40365499
1375056000000,A,10,40365499
1356912000000,B,15,40365499
1338336000000,A,13,40365499
1326067200000,A,10,40365499
1313366400000,C,37,40365499
1392076800000,A,12,40365525
1360281600000,A,2,40365525
1341446400000,B,18,40365525
1329868800000,B,16,40365525
1312761600000,A,9,40365525
1300233600000,A,12,40365525
1412208000000,A,10,40365526
1378771200000,A,12,40365526
1360022400000,A,12,40365526
1322006400000,A,11,40365526
1408320000000,A,8,40365546
1389139200000,A,10,40365546
1369008000000,B,21,40365546
1348099200000,A,13,40365546
1316649600000,A,11,40365546
1402531200000,A,13,40365577
1389225600000,A,13,40365577
1372118400000,A,12,40365577
1338508800000,A,12,40365577
1323907200000,A,10,40365577
1413936000000,B,14,40365592
1397001600000,A,13,40365592
1373673600000,A,10,40365592
1357084800000,A,13,40365592
1355356800000,P,2,40365592
1340064000000,C,36,40365592
1404691200000,A,10,40365627
1391644800000,A,13,40365627
1376438400000,A,9,40365627
1363737600000,A,10,40365627
1330387200000,A,11,40365627
1319500800000,A,10,40365627
1419897600000,A,12,40365632
1400112000000,A,13,40365632
1383004800000,A,11,40365632
1349481600000,A,9,40365632
1332979200000,A,13,40365632
1420675200000,Z,35,40365633
1401667200000,B,19,40365633
1385337600000,A,12,40365633
1372032000000,A,9,40365633
1354579200000,B,24,40365633
1339632000000,A,12,40365633
1330041600000,B,21,40365633
1410307200000,A,7,40365644
1380067200000,A,6,40365644
1347321600000,A,5,40365644
1334793600000,A,8,40365644
1319587200000,A,13,40365644
1405382400000,B,20,40365692
1364774400000,A,12,40365692
1331510400000,A,11,40365692
1415836800000,B,24,40365709
1393545600000,B,19,40365709
1370822400000,B,27,40365709
1336521600000,A,12,40365709
1399939200000,A,12,40365726
1384214400000,A,12,40365726
1367020800000,A,9,40365726
1323216000000,A,7,40365726
1418860800000,A,13,40365784
1400112000000,A,12,40365784
1370995200000,A,9,40365784
1328486400000,A,9,40365784
1399248000000,A,10,40365789
1376265600000,A,6,40365789
1344816000000,A,12,40365789
1330387200000,A,13,40365789
1405555200000,A,13,40365841
1393286400000,A,11,40365841
1364342400000,A,13,40365841
1328572800000,A,11,40365841
1325030400000,A,13,40365841
1386115200000,A,9,40365844
1367452800000,A,8,40365844
1331769600000,A,11,40365844
1310428800000,A,9,40365844
1297814400000,A,7,40365844
1407715200000,A,13,40365871
1374451200000,A,9,40365871
1363219200000,A,12,40365871
1341187200000,A,11,40365871
1328140800000,A,10,40365871
1314144000000,A,11,40365871
1399852800000,A,11,40365882
1386115200000,A,5,40365882
1352937600000,A,11,40365882
1340582400000,A,9,40365882
1327276800000,A,8,40365882
1315353600000,A,12,40365882
1409011200000,A,10,40365893
1395792000000,B,23,40365893
1378857600000,A,13,40365893
1355788800000,B,27,40365893
1319068800000,A,13,40365893
1404950400000,A,10,40365904
1373587200000,A,10,40365904
1360540800000,A,9,40365904
1357776000000,P,4,40365904
1343347200000,A,12,40365904
1330300800000,A,11,40365904
1313107200000,B,24,40365904
1389830400000,A,4,40365938
1371686400000,A,11,40365938
1349308800000,A,13,40365938
1326153600000,B,20,40365938
1308787200000,B,21,40365938
1406505600000,B,27,40365942
1384819200000,B,20,40365942
1367280000000,A,11,40365942
1350345600000,B,24,40365942
1336348800000,A,12,40365942
1412640000000,B,18,40365968
1398988800000,A,8,40365968
1380758400000,B,23,40365968
1347840000000,A,12,40365968
1336435200000,A,12,40365968
1323734400000,A,13,40365968
1405296000000,A,10,40365972
1375660800000,A,10,40365972
1363564800000,A,13,40365972
1326240000000,A,10,40365972
1316476800000,A,9,40365972
1406246400000,A,10,40366002
1391990400000,A,13,40366002
1357171200000,A,12,40366002
1326412800000,A,11,40366002
1317168000000,A,12,40366002
1390953600000,A,11,40366054
1372204800000,A,12,40366054
1340755200000,A,7,40366054
1327968000000,A,13,40366054
1297123200000,A,8,40366054
1417651200000,B,22,40366109
1397865600000,A,3,40366109
1360800000000,A,13,40366109
1326326400000,A,9,40366109
1418860800000,A,12,40366132
1386028800000,A,9,40366132
1364428800000,B,20,40366132
1329868800000,A,8,40366132
1394668800000,A,9,40366154
1380672000000,A,12,40366154
1358812800000,A,12,40366154
1339459200000,A,8,40366154
1322697600000,B,20,40366154
1306281600000,A,9,40366154
1394496000000,A,11,40366157
1375228800000,C,53,40366157
1355875200000,A,12,40366157
1338768000000,C,45,40366157
1326844800000,C,34,40366157
1317168000000,B,18,40366157
1306195200000,C,52,40366157
1416441600000,A,9,40366162
1392422400000,A,13,40366162
1372636800000,B,16,40366162
1354060800000,B,20,40366162
1329350400000,B,19,40366162
1416528000000,A,9,40366214
1378425600000,A,11,40366214
1365033600000,A,11,40366214
1343347200000,C,30,40366214
1406592000000,A,11,40366222
1375660800000,A,7,40366222
1363219200000,A,2,40366222
1343088000000,A,12,40366222
1403222400000,A,10,40366230
1370563200000,A,13,40366230
1340841600000,A,13,40366230
1326412800000,C,28,40366230
1417478400000,Z,18,40366356
1392163200000,B,21,40366356
1365811200000,A,7,40366356
1340668800000,A,11,40366356
1324080000000,A,8,40366356
1404259200000,A,12,40366361
1373414400000,A,11,40366361
1360713600000,A,7,40366361
1345075200000,A,12,40366361
1332979200000,B,24,40366361
1408060800000,A,12,40366379
1390262400000,A,5,40366379
1374624000000,A,9,40366379
1338422400000,A,8,40366379
1327536000000,A,13,40366379
1318291200000,A,5,40366379
1411516800000,A,4,40366381
1378425600000,A,6,40366381
1363737600000,C,36,40366381
1334275200000,A,11,40366381
1419811200000,A,12,40366396
1404345600000,A,13,40366396
1389571200000,A,11,40366396
1367452800000,A,9,40366396
1411516800000,A,9,40366425
1394409600000,A,9,40366425
1369958400000,B,26,40366425
1336608000000,A,9,40366425
1320278400000,A,11,40366425
1416182400000,A,5,40366471
1387584000000,A,10,40366471
1372118400000,A,7,40366471
1339977600000,A,13,40366471
1330560000000,B,19,40366471
1405382400000,B,15,40366473
1372204800000,A,12,40366473
1340755200000,A,7,40366473
1327881600000,A,9,40366473
1414627200000,A,7,40366487
1381881600000,A,11,40366487
1370304000000,A,11,40366487
1338768000000,A,12,40366487
1324512000000,A,5,40366487
1393372800000,A,5,40366497
1381276800000,B,19,40366497
1368576000000,A,9,40366497
1353369600000,B,18,40366497
1318809600000,A,10,40366497
1308700800000,C,35,40366497
1411603200000,B,25,40366543
1400025600000,B,19,40366543
1384214400000,A,7,40366543
1370304000000,B,20,40366543
1354665600000,A,12,40366543
1340755200000,A,13,40366543
1322438400000,B,26,40366543
1411430400000,A,12,40366549
1388188800000,A,10,40366549
1365552000000,A,12,40366549
1344470400000,B,17,40366549
1330560000000,B,27,40366549
1410393600000,A,10,40366574
1395619200000,A,10,40366574
1380499200000,A,10,40366574
1367539200000,A,10,40366574
1349049600000,C,43,40366574
1333324800000,A,10,40366574
1320883200000,A,7,40366574
1399420800000,A,9,40366586
1378252800000,B,15,40366586
1363824000000,A,11,40366586
1337731200000,A,12,40366586
1320105600000,A,11,40366586
1418688000000,A,12,40366643
1386547200000,A,9,40366643
1371600000000,A,5,40366643
1340928000000,A,12,40366643
1417564800000,A,12,40366652
1387411200000,A,13,40366652
1372291200000,A,11,40366652
1342483200000,A,8,40366652
1407369600000,A,12,40366661
1375142400000,A,13,40366661
1362528000000,A,7,40366661
1405555200000,B,25,40366711
1380758400000,B,22,40366711
1360713600000,A,12,40366711
1339372800000,A,13,40366711
1325721600000,A,13,40366711
1399248000000,A,11,40366716
1366848000000,A,7,40366716
1332201600000,A,8,40366716
1315872000000,A,9,40366716
1400630400000,A,7,40366742
1369094400000,A,13,40366742
1338940800000,A,12,40366742
1328054400000,A,9,40366742
1418688000000,B,22,40366748
1407801600000,A,7,40366748
1393804800000,B,22,40366748
1377734400000,A,12,40366748
1346198400000,A,10,40366748
1329091200000,B,16,40366748
1413936000000,A,13,40366812
1394150400000,B,15,40366812
1357689600000,A,10,40366812
1342051200000,A,7,40366812
1327363200000,A,11,40366812
1411344000000,A,11,40366833
1400198400000,A,9,40366833
1383091200000,A,3,40366833
1370390400000,B,24,40366833
1336953600000,A,13,40366833
1325635200000,A,7,40366833
1414454400000,A,11,40366857
1384732800000,A,13,40366857
1367625600000,A,11,40366857
1333411200000,A,9,40366857
1421020800000,A,11,40366879
1409702400000,A,12,40366879
1405555200000,P,2,40366879
1386806400000,A,12,40366879
1372723200000,A,12,40366879
1358899200000,A,10,40366879
1333497600000,B,22,40366879
1404950400000,A,11,40366928
1369180800000,A,13,40366928
1354147200000,A,13,40366928
1334275200000,B,23,40366928
1313193600000,A,11,40366928
1418774400000,A,12,40366929
1403827200000,A,2,40366929
1371686400000,A,11,40366929
1358380800000,A,13,40366929
1356566400000,P,6,40366929
1324512000000,A,11,40366929
1404345600000,A,12,40366938
1373241600000,A,9,40366938
1360540800000,A,11,40366938
1344902400000,B,14,40366938
1314057600000,A,12,40366938
1409184000000,A,9,40366961
1395878400000,C,2,40366961
1374019200000,B,25,40366961
1337212800000,A,13,40366961
1324425600000,A,8,40366961
1397606400000,A,12,40366987
1382918400000,A,12,40366987
1342051200000,A,2,40366987
1330387200000,A,5,40366987
1317859200000,A,2,40366987
1306972800000,A,7,40366987
1410998400000,A,9,40366993
1393286400000,A,10,40366993
1355702400000,A,11,40366993
1323820800000,A,7,40366993
1419897600000,A,12,40367005
1386201600000,A,12,40367005
1372723200000,A,10,40367005
1358121600000,A,13,40367005
1326412800000,A,12,40367005
1414627200000,A,5,40367038
1383782400000,A,2,40367038
1350950400000,A,10,40367038
1336348800000,A,10,40367038
1414713600000,B,18,40367161
1392854400000,A,4,40367161
1370563200000,A,12,40367161
1337212800000,A,2,40367161
1392854400000,A,10,40367164
1372636800000,B,15,40367164
1357776000000,B,15,40367164
1343001600000,A,11,40367164
1325635200000,A,7,40367164
1316390400000,C,34,40367164
1302480000000,B,16,40367164
1404172800000,A,10,40367179
1390867200000,A,8,40367179
1355270400000,A,12,40367179
1325030400000,A,12,40367179
1314921600000,A,12,40367179
1406160000000,A,7,40367183
1391472000000,A,11,40367183
1359936000000,A,4,40367183
1328832000000,A,9,40367183
1409788800000,A,13,40367189
1375660800000,A,7,40367189
1341878400000,A,7,40367189
1324512000000,B,14,40367189
1420588800000,A,8,40367232
1390867200000,A,10,40367232
1375660800000,A,5,40367232
1361750400000,A,12,40367232
1327363200000,A,12,40367232
1392854400000,A,4,40367240
1360281600000,A,11,40367240
1329264000000,A,10,40367240
1299024000000,A,2,40367240
1414713600000,A,12,40367241
1392681600000,B,24,40367241
1353456000000,A,9,40367241
1340582400000,A,10,40367241
1420502400000,A,13,40367278
1390262400000,A,11,40367278
1359417600000,A,11,40367278
1337126400000,B,25,40367278
1393200000000,A,5,40367329
1377475200000,A,13,40367329
1362355200000,A,12,40367329
1340582400000,A,10,40367329
1324598400000,A,10,40367329
1311638400000,C,32,40367329
1416355200000,A,2,40367338
1386633600000,A,12,40367338
1354492800000,A,8,40367338
1397520000000,A,10,40367339
1382486400000,A,3,40367339
1359676800000,B,22,40367339
1322611200000,A,10,40367339
1311033600000,B,17,40367339
1416182400000,A,3,40367365
1384732800000,A,7,40367365
1372809600000,A,10,40367365
1357171200000,A,8,40367365
1343692800000,A,13,40367365
1411430400000,A,2,40367373
1395792000000,A,11,40367373
1356566400000,A,13,40367373
1322006400000,A,11,40367373
1411516800000,A,11,40367377
1397692800000,A,7,40367377
1363046400000,A,13,40367377
1349136000000,A,9,40367377
1336521600000,A,13,40367377
1325030400000,B,24,40367377
1405987200000,A,3,40367407
1374537600000,A,12,40367407
1358899200000,A,6,40367407
1322697600000,A,7,40367407
1403136000000,A,13,40367420
1379289600000,A,13,40367420
1362960000000,A,9,40367420
1339459200000,B,17,40367420
1319673600000,A,13,40367420
1405987200000,B,15,40367442
1382486400000,B,16,40367442
1366070400000,B,17,40367442
1333152000000,A,13,40367442
1392422400000,A,4,40367481
1356480000000,A,12,40367481
1344470400000,A,12,40367481
1331596800000,A,7,40367481
1299110400000,A,6,40367481
1398902400000,A,12,40367534
1383523200000,A,10,40367534
1368489600000,A,13,40367534
1350259200000,C,40,40367534
1318896000000,A,12,40367534
1306454400000,A,5,40367534
1418860800000,Z,26,40367540
1396483200000,A,11,40367540
1379289600000,C,28,40367540
1360022400000,A,8,40367540
1345593600000,A,13,40367540
1327881600000,A,12,40367540
1406678400000,A,6,40367544
1369267200000,A,12,40367544
1349308800000,A,7,40367544
1346716800000,P,9,40367544
1329955200000,B,22,40367544
1315785600000,B,24,40367544
1401840000000,A,11,40367570
1368576000000,A,8,40367570
1337126400000,A,10,40367570
1325030400000,A,12,40367570
1312934400000,A,4,40367570
1406160000000,A,13,40367677
1373846400000,A,12,40367677
1361318400000,A,6,40367677
1346371200000,A,11,40367677
1333324800000,A,9,40367677
1321401600000,A,12,40367677
1400112000000,A,9,40367715
1387152000000,A,12,40367715
1369094400000,A,9,40367715
1336348800000,A,12,40367715
1323648000000,A,11,40367715
1311552000000,A,5,40367715
1400544000000,A,13,40367728
1362700800000,A,2,40367728
1329091200000,A,12,40367728
1414540800000,B,16,40367749
1395792000000,A,12,40367749
1377129600000,A,11,40367749
1335312000000,A,7,40367749
1320278400000,A,12,40367749
1402358400000,A,12,40367752
1371427200000,A,2,40367752
1358985600000,A,7,40367752
1325635200000,A,9,40367752
1392681600000,A,7,40367766
1377216000000,A,8,40367766
1358294400000,B,20,40367766
1325721600000,A,13,40367766
1315872000000,A,13,40367766
1303948800000,A,7,40367766
1417564800000,A,11,40367789
1403654400000,A,4,40367789
1382400000000,A,7,40367789
1347408000000,A,8,40367789
1334793600000,A,12,40367789
1416182400000,A,11,40367790
1384732800000,A,12,40367790
1367366400000,A,7,40367790
1333584000000,A,10,40367790
1322611200000,A,7,40367790
1416441600000,A,9,40367795
1402876800000,A,10,40367795
1387324800000,A,10,40367795
1371427200000,A,2,40367795
1356912000000,A,7,40367795
1408406400000,B,23,40367797
1389657600000,A,11,40367797
1364860800000,A,10,40367797
1339459200000,A,13,40367797
1320278400000,A,0,40367797
